       MER     betaTX    betaRCV     length idx TX & RCV        OB1        OB2        OB3   b Kaiser     weight 
 41.570394   0.145100   0.178900        101     140899  60.221301  64.815259  64.198641   0.000000         20 
 41.610210   0.145100   0.179300        101     140900  60.221301  64.815259  64.198641   0.000000         20 
 41.649763   0.145100   0.179700        101     140901  60.221301  64.815259  64.198641   0.000000         20 
 41.689037   0.145100   0.180100        101     140902  60.221301  64.815259  64.198641   0.000000         20 
 41.728013   0.145100   0.180500        101     140903  60.221301  64.815259  64.198641   0.000000         20 
 41.766674   0.145100   0.180900        101     140904  60.221301  64.815259  64.198641   0.000000         20 
 41.805001   0.145100   0.181300        101     140905  60.221301  64.815259  64.198641   0.000000         20 
 41.842976   0.145100   0.181700        101     140906  60.221301  64.815259  64.198641   0.000000         20 
 41.880581   0.145100   0.182100        101     140907  60.221301  64.815259  64.198641   0.000000         20 
 41.917795   0.145100   0.182500        101     140908  60.221301  64.815259  64.198641   0.000000         20 
 41.954600   0.145100   0.182900        101     140909  60.221301  64.815259  64.198641   0.000000         20 
 41.990977   0.145100   0.183300        101     140910  60.221301  64.815259  64.198641   0.000000         20 
 42.026905   0.145100   0.183700        101     140911  60.221301  64.815259  64.198641   0.000000         20 
 42.062365   0.145100   0.184100        101     140912  60.221301  64.815259  64.198641   0.000000         20 
 42.097338   0.145100   0.184500        101     140913  60.221301  64.815259  64.198641   0.000000         20 
 42.131802   0.145100   0.184900        101     140914  60.221301  64.815259  64.198641   0.000000         20 
 42.165738   0.145100   0.185300        101     140915  60.221301  64.815259  64.198641   0.000000         20 
 42.199125   0.145100   0.185700        101     140916  60.221301  64.815259  64.198641   0.000000         20 
 42.231944   0.145100   0.186100        101     140917  60.221301  64.815259  64.198641   0.000000         20 
 42.264173   0.145100   0.186500        101     140918  60.221301  64.815259  64.198641   0.000000         20 
 42.295792   0.145100   0.186900        101     140919  60.221301  64.815259  64.198641   0.000000         20 
 42.326782   0.145100   0.187300        101     140920  60.221301  64.815259  64.198641   0.000000         20 
 42.357120   0.145100   0.187700        101     140921  60.221301  64.815259  64.198641   0.000000         20 
 42.386788   0.145100   0.188100        101     140922  60.221301  64.815259  64.198641   0.000000         20 
 42.415765   0.145100   0.188500        101     140923  60.221301  64.815259  64.198641   0.000000         20 
 42.444031   0.145100   0.188900        101     140924  60.221301  64.815259  64.198641   0.000000         20 
 42.471566   0.145100   0.189300        101     140925  60.221301  64.815259  64.198641   0.000000         20 
 40.724435   0.145200   0.170400        101     140926  60.175227  64.841818  64.225007   0.000000         20 
 40.766353   0.145200   0.170800        101     140927  60.175227  64.841818  64.225007   0.000000         20 
 40.808301   0.145200   0.171200        101     140928  60.175227  64.841818  64.225007   0.000000         20 
 40.850268   0.145200   0.171600        101     140929  60.175227  64.841818  64.225007   0.000000         20 
 40.892244   0.145200   0.172000        101     140930  60.175227  64.841818  64.225007   0.000000         20 
 40.934218   0.145200   0.172400        101     140931  60.175227  64.841818  64.225007   0.000000         20 
 40.976177   0.145200   0.172800        101     140932  60.175227  64.841818  64.225007   0.000000         20 
 41.018110   0.145200   0.173200        101     140933  60.175227  64.841818  64.225007   0.000000         20 
 41.060005   0.145200   0.173600        101     140934  60.175227  64.841818  64.225007   0.000000         20 
 41.101848   0.145200   0.174000        101     140935  60.175227  64.841818  64.225007   0.000000         20 
 41.143627   0.145200   0.174400        101     140936  60.175227  64.841818  64.225007   0.000000         20 
 41.185329   0.145200   0.174800        101     140937  60.175227  64.841818  64.225007   0.000000         20 
 41.226939   0.145200   0.175200        101     140938  60.175227  64.841818  64.225007   0.000000         20 
 41.268445   0.145200   0.175600        101     140939  60.175227  64.841818  64.225007   0.000000         20 
 41.309830   0.145200   0.176000        101     140940  60.175227  64.841818  64.225007   0.000000         20 
 41.351082   0.145200   0.176400        101     140941  60.175227  64.841818  64.225007   0.000000         20 
 41.392185   0.145200   0.176800        101     140942  60.175227  64.841818  64.225007   0.000000         20 
 41.433124   0.145200   0.177200        101     140943  60.175227  64.841818  64.225007   0.000000         20 
 41.473882   0.145200   0.177600        101     140944  60.175227  64.841818  64.225007   0.000000         20 
 41.514445   0.145200   0.178000        101     140945  60.175227  64.841818  64.225007   0.000000         20 
 41.554795   0.145200   0.178400        101     140946  60.175227  64.841818  64.225007   0.000000         20 
 41.594917   0.145200   0.178800        101     140947  60.175227  64.841818  64.225007   0.000000         20 
 41.634792   0.145200   0.179200        101     140948  60.175227  64.841818  64.225007   0.000000         20 
 41.674405   0.145200   0.179600        101     140949  60.175227  64.841818  64.225007   0.000000         20 
 41.713738   0.145200   0.180000        101     140950  60.175227  64.841818  64.225007   0.000000         20 
 41.752771   0.145200   0.180400        101     140951  60.175227  64.841818  64.225007   0.000000         20 
 41.791489   0.145200   0.180800        101     140952  60.175227  64.841818  64.225007   0.000000         20 
 41.829872   0.145200   0.181200        101     140953  60.175227  64.841818  64.225007   0.000000         20 
 41.867901   0.145200   0.181600        101     140954  60.175227  64.841818  64.225007   0.000000         20 
 41.905558   0.145200   0.182000        101     140955  60.175227  64.841818  64.225007   0.000000         20 
 41.942823   0.145200   0.182400        101     140956  60.175227  64.841818  64.225007   0.000000         20 
 41.979677   0.145200   0.182800        101     140957  60.175227  64.841818  64.225007   0.000000         20 
 42.016102   0.145200   0.183200        101     140958  60.175227  64.841818  64.225007   0.000000         20 
 42.052075   0.145200   0.183600        101     140959  60.175227  64.841818  64.225007   0.000000         20 
 42.087579   0.145200   0.184000        101     140960  60.175227  64.841818  64.225007   0.000000         20 
 42.122593   0.145200   0.184400        101     140961  60.175227  64.841818  64.225007   0.000000         20 
 42.157096   0.145200   0.184800        101     140962  60.175227  64.841818  64.225007   0.000000         20 
 42.191069   0.145200   0.185200        101     140963  60.175227  64.841818  64.225007   0.000000         20 
 42.224490   0.145200   0.185600        101     140964  60.175227  64.841818  64.225007   0.000000         20 
 42.257340   0.145200   0.186000        101     140965  60.175227  64.841818  64.225007   0.000000         20 
 42.289597   0.145200   0.186400        101     140966  60.175227  64.841818  64.225007   0.000000         20 
 42.321242   0.145200   0.186800        101     140967  60.175227  64.841818  64.225007   0.000000         20 
 42.352254   0.145200   0.187200        101     140968  60.175227  64.841818  64.225007   0.000000         20 
 42.382612   0.145200   0.187600        101     140969  60.175227  64.841818  64.225007   0.000000         20 
 42.412295   0.145200   0.188000        101     140970  60.175227  64.841818  64.225007   0.000000         20 
 42.441285   0.145200   0.188400        101     140971  60.175227  64.841818  64.225007   0.000000         20 
 42.469559   0.145200   0.188800        101     140972  60.175227  64.841818  64.225007   0.000000         20 
 42.497099   0.145200   0.189200        101     140973  60.175227  64.841818  64.225007   0.000000         20 
 42.523885   0.145200   0.189600        101     140974  60.175227  64.841818  64.225007   0.000000         20 
 40.747653   0.145300   0.170300        101     140975  60.129245  64.868490  64.251414   0.000000         20 
 40.789629   0.145300   0.170700        101     140976  60.129245  64.868490  64.251414   0.000000         20 
 40.831635   0.145300   0.171100        101     140977  60.129245  64.868490  64.251414   0.000000         20 
 40.873663   0.145300   0.171500        101     140978  60.129245  64.868490  64.251414   0.000000         20 
 40.915699   0.145300   0.171900        101     140979  60.129245  64.868490  64.251414   0.000000         20 
 40.957734   0.145300   0.172300        101     140980  60.129245  64.868490  64.251414   0.000000         20 
 40.999755   0.145300   0.172700        101     140981  60.129245  64.868490  64.251414   0.000000         20 
 41.041750   0.145300   0.173100        101     140982  60.129245  64.868490  64.251414   0.000000         20 
 41.083706   0.145300   0.173500        101     140983  60.129245  64.868490  64.251414   0.000000         20 
 41.125612   0.145300   0.173900        101     140984  60.129245  64.868490  64.251414   0.000000         20 
 41.167454   0.145300   0.174300        101     140985  60.129245  64.868490  64.251414   0.000000         20 
 41.209219   0.145300   0.174700        101     140986  60.129245  64.868490  64.251414   0.000000         20 
 41.250893   0.145300   0.175100        101     140987  60.129245  64.868490  64.251414   0.000000         20 
 41.292462   0.145300   0.175500        101     140988  60.129245  64.868490  64.251414   0.000000         20 
 41.333911   0.145300   0.175900        101     140989  60.129245  64.868490  64.251414   0.000000         20 
 41.375227   0.145300   0.176300        101     140990  60.129245  64.868490  64.251414   0.000000         20 
 41.416393   0.145300   0.176700        101     140991  60.129245  64.868490  64.251414   0.000000         20 
 41.457394   0.145300   0.177100        101     140992  60.129245  64.868490  64.251414   0.000000         20 
 41.498216   0.145300   0.177500        101     140993  60.129245  64.868490  64.251414   0.000000         20 
 41.538841   0.145300   0.177900        101     140994  60.129245  64.868490  64.251414   0.000000         20 
 41.579253   0.145300   0.178300        101     140995  60.129245  64.868490  64.251414   0.000000         20 
 41.619436   0.145300   0.178700        101     140996  60.129245  64.868490  64.251414   0.000000         20 
 41.659372   0.145300   0.179100        101     140997  60.129245  64.868490  64.251414   0.000000         20 
 41.699045   0.145300   0.179500        101     140998  60.129245  64.868490  64.251414   0.000000         20 
 41.738436   0.145300   0.179900        101     140999  60.129245  64.868490  64.251414   0.000000         20 
 41.777528   0.145300   0.180300        101     141000  60.129245  64.868490  64.251414   0.000000         20 
 41.816302   0.145300   0.180700        101     141001  60.129245  64.868490  64.251414   0.000000         20 
 41.854740   0.145300   0.181100        101     141002  60.129245  64.868490  64.251414   0.000000         20 
 41.892824   0.145300   0.181500        101     141003  60.129245  64.868490  64.251414   0.000000         20 
 41.930533   0.145300   0.181900        101     141004  60.129245  64.868490  64.251414   0.000000         20 
 41.967850   0.145300   0.182300        101     141005  60.129245  64.868490  64.251414   0.000000         20 
 42.004754   0.145300   0.182700        101     141006  60.129245  64.868490  64.251414   0.000000         20 
 42.041226   0.145300   0.183100        101     141007  60.129245  64.868490  64.251414   0.000000         20 
 42.077246   0.145300   0.183500        101     141008  60.129245  64.868490  64.251414   0.000000         20 
 42.112793   0.145300   0.183900        101     141009  60.129245  64.868490  64.251414   0.000000         20 
 42.147848   0.145300   0.184300        101     141010  60.129245  64.868490  64.251414   0.000000         20 
 42.182391   0.145300   0.184700        101     141011  60.129245  64.868490  64.251414   0.000000         20 
 42.216400   0.145300   0.185100        101     141012  60.129245  64.868490  64.251414   0.000000         20 
 42.249856   0.145300   0.185500        101     141013  60.129245  64.868490  64.251414   0.000000         20 
 42.282737   0.145300   0.185900        101     141014  60.129245  64.868490  64.251414   0.000000         20 
 42.315023   0.145300   0.186300        101     141015  60.129245  64.868490  64.251414   0.000000         20 
 42.346694   0.145300   0.186700        101     141016  60.129245  64.868490  64.251414   0.000000         20 
 42.377728   0.145300   0.187100        101     141017  60.129245  64.868490  64.251414   0.000000         20 
 42.408105   0.145300   0.187500        101     141018  60.129245  64.868490  64.251414   0.000000         20 
 42.437805   0.145300   0.187900        101     141019  60.129245  64.868490  64.251414   0.000000         20 
 42.466807   0.145300   0.188300        101     141020  60.129245  64.868490  64.251414   0.000000         20 
 42.495090   0.145300   0.188700        101     141021  60.129245  64.868490  64.251414   0.000000         20 
 42.522636   0.145300   0.189100        101     141022  60.129245  64.868490  64.251414   0.000000         20 
 42.549422   0.145300   0.189500        101     141023  60.129245  64.868490  64.251414   0.000000         20 
 42.575431   0.145300   0.189900        101     141024  60.129245  64.868490  64.251414   0.000000         20 
 40.770865   0.145400   0.170200        101     141025  60.083357  64.895224  64.277963   0.000000         20 
 40.812899   0.145400   0.170600        101     141026  60.083357  64.895224  64.277963   0.000000         20 
 40.854965   0.145400   0.171000        101     141027  60.083357  64.895224  64.277963   0.000000         20 
 40.897052   0.145400   0.171400        101     141028  60.083357  64.895224  64.277963   0.000000         20 
 40.939149   0.145400   0.171800        101     141029  60.083357  64.895224  64.277963   0.000000         20 
 40.981245   0.145400   0.172200        101     141030  60.083357  64.895224  64.277963   0.000000         20 
 41.023327   0.145400   0.172600        101     141031  60.083357  64.895224  64.277963   0.000000         20 
 41.065384   0.145400   0.173000        101     141032  60.083357  64.895224  64.277963   0.000000         20 
 41.107403   0.145400   0.173400        101     141033  60.083357  64.895224  64.277963   0.000000         20 
 41.149372   0.145400   0.173800        101     141034  60.083357  64.895224  64.277963   0.000000         20 
 41.191277   0.145400   0.174200        101     141035  60.083357  64.895224  64.277963   0.000000         20 
 41.233105   0.145400   0.174600        101     141036  60.083357  64.895224  64.277963   0.000000         20 
 41.274843   0.145400   0.175000        101     141037  60.083357  64.895224  64.277963   0.000000         20 
 41.316475   0.145400   0.175400        101     141038  60.083357  64.895224  64.277963   0.000000         20 
 41.357988   0.145400   0.175800        101     141039  60.083357  64.895224  64.277963   0.000000         20 
 41.399367   0.145400   0.176200        101     141040  60.083357  64.895224  64.277963   0.000000         20 
 41.440597   0.145400   0.176600        101     141041  60.083357  64.895224  64.277963   0.000000         20 
 41.481662   0.145400   0.177000        101     141042  60.083357  64.895224  64.277963   0.000000         20 
 41.522546   0.145400   0.177400        101     141043  60.083357  64.895224  64.277963   0.000000         20 
 41.563234   0.145400   0.177800        101     141044  60.083357  64.895224  64.277963   0.000000         20 
 41.603708   0.145400   0.178200        101     141045  60.083357  64.895224  64.277963   0.000000         20 
 41.643952   0.145400   0.178600        101     141046  60.083357  64.895224  64.277963   0.000000         20 
 41.683950   0.145400   0.179000        101     141047  60.083357  64.895224  64.277963   0.000000         20 
 41.723682   0.145400   0.179400        101     141048  60.083357  64.895224  64.277963   0.000000         20 
 41.763133   0.145400   0.179800        101     141049  60.083357  64.895224  64.277963   0.000000         20 
 41.802283   0.145400   0.180200        101     141050  60.083357  64.895224  64.277963   0.000000         20 
 41.841114   0.145400   0.180600        101     141051  60.083357  64.895224  64.277963   0.000000         20 
 41.879608   0.145400   0.181000        101     141052  60.083357  64.895224  64.277963   0.000000         20 
 41.917746   0.145400   0.181400        101     141053  60.083357  64.895224  64.277963   0.000000         20 
 41.955509   0.145400   0.181800        101     141054  60.083357  64.895224  64.277963   0.000000         20 
 41.992877   0.145400   0.182200        101     141055  60.083357  64.895224  64.277963   0.000000         20 
 42.029831   0.145400   0.182600        101     141056  60.083357  64.895224  64.277963   0.000000         20 
 42.066351   0.145400   0.183000        101     141057  60.083357  64.895224  64.277963   0.000000         20 
 42.102417   0.145400   0.183400        101     141058  60.083357  64.895224  64.277963   0.000000         20 
 42.138009   0.145400   0.183800        101     141059  60.083357  64.895224  64.277963   0.000000         20 
 42.173106   0.145400   0.184200        101     141060  60.083357  64.895224  64.277963   0.000000         20 
 42.207688   0.145400   0.184600        101     141061  60.083357  64.895224  64.277963   0.000000         20 
 42.241734   0.145400   0.185000        101     141062  60.083357  64.895224  64.277963   0.000000         20 
 42.275224   0.145400   0.185400        101     141063  60.083357  64.895224  64.277963   0.000000         20 
 42.308137   0.145400   0.185800        101     141064  60.083357  64.895224  64.277963   0.000000         20 
 42.340452   0.145400   0.186200        101     141065  60.083357  64.895224  64.277963   0.000000         20 
 42.372149   0.145400   0.186600        101     141066  60.083357  64.895224  64.277963   0.000000         20 
 42.403206   0.145400   0.187000        101     141067  60.083357  64.895224  64.277963   0.000000         20 
 42.433603   0.145400   0.187400        101     141068  60.083357  64.895224  64.277963   0.000000         20 
 42.463319   0.145400   0.187800        101     141069  60.083357  64.895224  64.277963   0.000000         20 
 42.492333   0.145400   0.188200        101     141070  60.083357  64.895224  64.277963   0.000000         20 
 42.520626   0.145400   0.188600        101     141071  60.083357  64.895224  64.277963   0.000000         20 
 42.548177   0.145400   0.189000        101     141072  60.083357  64.895224  64.277963   0.000000         20 
 42.574965   0.145400   0.189400        101     141073  60.083357  64.895224  64.277963   0.000000         20 
 42.600971   0.145400   0.189800        101     141074  60.083357  64.895224  64.277963   0.000000         20 
 42.626175   0.145400   0.190200        101     141075  60.083357  64.895224  64.277963   0.000000         20 
 40.794069   0.145500   0.170100        101     141076  60.037561  64.921997  64.304794   0.000000         20 
 40.836161   0.145500   0.170500        101     141077  60.037561  64.921997  64.304794   0.000000         20 
 40.878287   0.145500   0.170900        101     141078  60.037561  64.921997  64.304794   0.000000         20 
 40.920433   0.145500   0.171300        101     141079  60.037561  64.921997  64.304794   0.000000         20 
 40.962591   0.145500   0.171700        101     141080  60.037561  64.921997  64.304794   0.000000         20 
 41.004747   0.145500   0.172100        101     141081  60.037561  64.921997  64.304794   0.000000         20 
 41.046891   0.145500   0.172500        101     141082  60.037561  64.921997  64.304794   0.000000         20 
 41.089011   0.145500   0.172900        101     141083  60.037561  64.921997  64.304794   0.000000         20 
 41.131092   0.145500   0.173300        101     141084  60.037561  64.921997  64.304794   0.000000         20 
 41.173124   0.145500   0.173700        101     141085  60.037561  64.921997  64.304794   0.000000         20 
 41.215093   0.145500   0.174100        101     141086  60.037561  64.921997  64.304794   0.000000         20 
 41.256984   0.145500   0.174500        101     141087  60.037561  64.921997  64.304794   0.000000         20 
 41.298785   0.145500   0.174900        101     141088  60.037561  64.921997  64.304794   0.000000         20 
 41.340482   0.145500   0.175300        101     141089  60.037561  64.921997  64.304794   0.000000         20 
 41.382059   0.145500   0.175700        101     141090  60.037561  64.921997  64.304794   0.000000         20 
 41.423501   0.145500   0.176100        101     141091  60.037561  64.921997  64.304794   0.000000         20 
 41.464795   0.145500   0.176500        101     141092  60.037561  64.921997  64.304794   0.000000         20 
 41.505923   0.145500   0.176900        101     141093  60.037561  64.921997  64.304794   0.000000         20 
 41.546870   0.145500   0.177300        101     141094  60.037561  64.921997  64.304794   0.000000         20 
 41.587621   0.145500   0.177700        101     141095  60.037561  64.921997  64.304794   0.000000         20 
 41.628157   0.145500   0.178100        101     141096  60.037561  64.921997  64.304794   0.000000         20 
 41.668464   0.145500   0.178500        101     141097  60.037561  64.921997  64.304794   0.000000         20 
 41.708522   0.145500   0.178900        101     141098  60.037561  64.921997  64.304794   0.000000         20 
 41.748315   0.145500   0.179300        101     141099  60.037561  64.921997  64.304794   0.000000         20 
 41.787825   0.145500   0.179700        101     141100  60.037561  64.921997  64.304794   0.000000         20 
 41.827033   0.145500   0.180100        101     141101  60.037561  64.921997  64.304794   0.000000         20 
 41.865922   0.145500   0.180500        101     141102  60.037561  64.921997  64.304794   0.000000         20 
 41.904472   0.145500   0.180900        101     141103  60.037561  64.921997  64.304794   0.000000         20 
 41.942665   0.145500   0.181300        101     141104  60.037561  64.921997  64.304794   0.000000         20 
 41.980481   0.145500   0.181700        101     141105  60.037561  64.921997  64.304794   0.000000         20 
 42.017901   0.145500   0.182100        101     141106  60.037561  64.921997  64.304794   0.000000         20 
 42.054905   0.145500   0.182500        101     141107  60.037561  64.921997  64.304794   0.000000         20 
 42.091474   0.145500   0.182900        101     141108  60.037561  64.921997  64.304794   0.000000         20 
 42.127586   0.145500   0.183300        101     141109  60.037561  64.921997  64.304794   0.000000         20 
 42.163222   0.145500   0.183700        101     141110  60.037561  64.921997  64.304794   0.000000         20 
 42.198361   0.145500   0.184100        101     141111  60.037561  64.921997  64.304794   0.000000         20 
 42.232983   0.145500   0.184500        101     141112  60.037561  64.921997  64.304794   0.000000         20 
 42.267067   0.145500   0.184900        101     141113  60.037561  64.921997  64.304794   0.000000         20 
 42.300592   0.145500   0.185300        101     141114  60.037561  64.921997  64.304794   0.000000         20 
 42.333537   0.145500   0.185700        101     141115  60.037561  64.921997  64.304794   0.000000         20 
 42.365881   0.145500   0.186100        101     141116  60.037561  64.921997  64.304794   0.000000         20 
 42.397604   0.145500   0.186500        101     141117  60.037561  64.921997  64.304794   0.000000         20 
 42.428684   0.145500   0.186900        101     141118  60.037561  64.921997  64.304794   0.000000         20 
 42.459101   0.145500   0.187300        101     141119  60.037561  64.921997  64.304794   0.000000         20 
 42.488833   0.145500   0.187700        101     141120  60.037561  64.921997  64.304794   0.000000         20 
 42.517861   0.145500   0.188100        101     141121  60.037561  64.921997  64.304794   0.000000         20 
 42.546163   0.145500   0.188500        101     141122  60.037561  64.921997  64.304794   0.000000         20 
 42.573719   0.145500   0.188900        101     141123  60.037561  64.921997  64.304794   0.000000         20 
 42.600509   0.145500   0.189300        101     141124  60.037561  64.921997  64.304794   0.000000         20 
 42.626512   0.145500   0.189700        101     141125  60.037561  64.921997  64.304794   0.000000         20 
 42.651710   0.145500   0.190100        101     141126  60.037561  64.921997  64.304794   0.000000         20 
 40.817269   0.145600   0.170000        101     141127  59.991860  64.948833  64.331637   0.000000         20 
 40.859420   0.145600   0.170400        101     141128  59.991860  64.948833  64.331637   0.000000         20 
 40.901604   0.145600   0.170800        101     141129  59.991860  64.948833  64.331637   0.000000         20 
 40.943811   0.145600   0.171200        101     141130  59.991860  64.948833  64.331637   0.000000         20 
 40.986029   0.145600   0.171600        101     141131  59.991860  64.948833  64.331637   0.000000         20 
 41.028247   0.145600   0.172000        101     141132  59.991860  64.948833  64.331637   0.000000         20 
 41.070452   0.145600   0.172400        101     141133  59.991860  64.948833  64.331637   0.000000         20 
 41.112634   0.145600   0.172800        101     141134  59.991860  64.948833  64.331637   0.000000         20 
 41.154778   0.145600   0.173200        101     141135  59.991860  64.948833  64.331637   0.000000         20 
 41.196873   0.145600   0.173600        101     141136  59.991860  64.948833  64.331637   0.000000         20 
 41.238905   0.145600   0.174000        101     141137  59.991860  64.948833  64.331637   0.000000         20 
 41.280860   0.145600   0.174400        101     141138  59.991860  64.948833  64.331637   0.000000         20 
 41.322725   0.145600   0.174800        101     141139  59.991860  64.948833  64.331637   0.000000         20 
 41.364486   0.145600   0.175200        101     141140  59.991860  64.948833  64.331637   0.000000         20 
 41.406127   0.145600   0.175600        101     141141  59.991860  64.948833  64.331637   0.000000         20 
 41.447633   0.145600   0.176000        101     141142  59.991860  64.948833  64.331637   0.000000         20 
 41.488991   0.145600   0.176400        101     141143  59.991860  64.948833  64.331637   0.000000         20 
 41.530183   0.145600   0.176800        101     141144  59.991860  64.948833  64.331637   0.000000         20 
 41.571194   0.145600   0.177200        101     141145  59.991860  64.948833  64.331637   0.000000         20 
 41.612007   0.145600   0.177600        101     141146  59.991860  64.948833  64.331637   0.000000         20 
 41.652606   0.145600   0.178000        101     141147  59.991860  64.948833  64.331637   0.000000         20 
 41.692974   0.145600   0.178400        101     141148  59.991860  64.948833  64.331637   0.000000         20 
 41.733094   0.145600   0.178800        101     141149  59.991860  64.948833  64.331637   0.000000         20 
 41.772948   0.145600   0.179200        101     141150  59.991860  64.948833  64.331637   0.000000         20 
 41.812517   0.145600   0.179600        101     141151  59.991860  64.948833  64.331637   0.000000         20 
 41.851785   0.145600   0.180000        101     141152  59.991860  64.948833  64.331637   0.000000         20 
 41.890731   0.145600   0.180400        101     141153  59.991860  64.948833  64.331637   0.000000         20 
 41.929338   0.145600   0.180800        101     141154  59.991860  64.948833  64.331637   0.000000         20 
 41.967586   0.145600   0.181200        101     141155  59.991860  64.948833  64.331637   0.000000         20 
 42.005456   0.145600   0.181600        101     141156  59.991860  64.948833  64.331637   0.000000         20 
 42.042928   0.145600   0.182000        101     141157  59.991860  64.948833  64.331637   0.000000         20 
 42.079982   0.145600   0.182400        101     141158  59.991860  64.948833  64.331637   0.000000         20 
 42.116599   0.145600   0.182800        101     141159  59.991860  64.948833  64.331637   0.000000         20 
 42.152758   0.145600   0.183200        101     141160  59.991860  64.948833  64.331637   0.000000         20 
 42.188438   0.145600   0.183600        101     141161  59.991860  64.948833  64.331637   0.000000         20 
 42.223620   0.145600   0.184000        101     141162  59.991860  64.948833  64.331637   0.000000         20 
 42.258282   0.145600   0.184400        101     141163  59.991860  64.948833  64.331637   0.000000         20 
 42.292403   0.145600   0.184800        101     141164  59.991860  64.948833  64.331637   0.000000         20 
 42.325963   0.145600   0.185200        101     141165  59.991860  64.948833  64.331637   0.000000         20 
 42.358941   0.145600   0.185600        101     141166  59.991860  64.948833  64.331637   0.000000         20 
 42.391315   0.145600   0.186000        101     141167  59.991860  64.948833  64.331637   0.000000         20 
 42.423064   0.145600   0.186400        101     141168  59.991860  64.948833  64.331637   0.000000         20 
 42.454167   0.145600   0.186800        101     141169  59.991860  64.948833  64.331637   0.000000         20 
 42.484604   0.145600   0.187200        101     141170  59.991860  64.948833  64.331637   0.000000         20 
 42.514353   0.145600   0.187600        101     141171  59.991860  64.948833  64.331637   0.000000         20 
 42.543394   0.145600   0.188000        101     141172  59.991860  64.948833  64.331637   0.000000         20 
 42.571705   0.145600   0.188400        101     141173  59.991860  64.948833  64.331637   0.000000         20 
 42.599267   0.145600   0.188800        101     141174  59.991860  64.948833  64.331637   0.000000         20 
 42.626059   0.145600   0.189200        101     141175  59.991860  64.948833  64.331637   0.000000         20 
 42.652061   0.145600   0.189600        101     141176  59.991860  64.948833  64.331637   0.000000         20 
 42.677252   0.145600   0.190000        101     141177  59.991860  64.948833  64.331637   0.000000         20 
 42.701615   0.145600   0.190400        101     141178  59.991860  64.948833  64.331637   0.000000         20 
 40.840465   0.145700   0.169900        101     141179  59.946255  64.975610  64.358723   0.000000         20 
 40.882674   0.145700   0.170300        101     141180  59.946255  64.975610  64.358723   0.000000         20 
 40.924918   0.145700   0.170700        101     141181  59.946255  64.975610  64.358723   0.000000         20 
 40.967184   0.145700   0.171100        101     141182  59.946255  64.975610  64.358723   0.000000         20 
 41.009463   0.145700   0.171500        101     141183  59.946255  64.975610  64.358723   0.000000         20 
 41.051742   0.145700   0.171900        101     141184  59.946255  64.975610  64.358723   0.000000         20 
 41.094010   0.145700   0.172300        101     141185  59.946255  64.975610  64.358723   0.000000         20 
 41.136253   0.145700   0.172700        101     141186  59.946255  64.975610  64.358723   0.000000         20 
 41.178461   0.145700   0.173100        101     141187  59.946255  64.975610  64.358723   0.000000         20 
 41.220619   0.145700   0.173500        101     141188  59.946255  64.975610  64.358723   0.000000         20 
 41.262714   0.145700   0.173900        101     141189  59.946255  64.975610  64.358723   0.000000         20 
 41.304734   0.145700   0.174300        101     141190  59.946255  64.975610  64.358723   0.000000         20 
 41.346663   0.145700   0.174700        101     141191  59.946255  64.975610  64.358723   0.000000         20 
 41.388487   0.145700   0.175100        101     141192  59.946255  64.975610  64.358723   0.000000         20 
 41.430192   0.145700   0.175500        101     141193  59.946255  64.975610  64.358723   0.000000         20 
 41.471763   0.145700   0.175900        101     141194  59.946255  64.975610  64.358723   0.000000         20 
 41.513185   0.145700   0.176300        101     141195  59.946255  64.975610  64.358723   0.000000         20 
 41.554440   0.145700   0.176700        101     141196  59.946255  64.975610  64.358723   0.000000         20 
 41.595515   0.145700   0.177100        101     141197  59.946255  64.975610  64.358723   0.000000         20 
 41.636392   0.145700   0.177500        101     141198  59.946255  64.975610  64.358723   0.000000         20 
 41.677054   0.145700   0.177900        101     141199  59.946255  64.975610  64.358723   0.000000         20 
 41.717484   0.145700   0.178300        101     141200  59.946255  64.975610  64.358723   0.000000         20 
 41.757665   0.145700   0.178700        101     141201  59.946255  64.975610  64.358723   0.000000         20 
 41.797580   0.145700   0.179100        101     141202  59.946255  64.975610  64.358723   0.000000         20 
 41.837209   0.145700   0.179500        101     141203  59.946255  64.975610  64.358723   0.000000         20 
 41.876536   0.145700   0.179900        101     141204  59.946255  64.975610  64.358723   0.000000         20 
 41.915540   0.145700   0.180300        101     141205  59.946255  64.975610  64.358723   0.000000         20 
 41.954204   0.145700   0.180700        101     141206  59.946255  64.975610  64.358723   0.000000         20 
 41.992507   0.145700   0.181100        101     141207  59.946255  64.975610  64.358723   0.000000         20 
 42.030431   0.145700   0.181500        101     141208  59.946255  64.975610  64.358723   0.000000         20 
 42.067955   0.145700   0.181900        101     141209  59.946255  64.975610  64.358723   0.000000         20 
 42.105060   0.145700   0.182300        101     141210  59.946255  64.975610  64.358723   0.000000         20 
 42.141726   0.145700   0.182700        101     141211  59.946255  64.975610  64.358723   0.000000         20 
 42.177932   0.145700   0.183100        101     141212  59.946255  64.975610  64.358723   0.000000         20 
 42.213658   0.145700   0.183500        101     141213  59.946255  64.975610  64.358723   0.000000         20 
 42.248882   0.145700   0.183900        101     141214  59.946255  64.975610  64.358723   0.000000         20 
 42.283584   0.145700   0.184300        101     141215  59.946255  64.975610  64.358723   0.000000         20 
