Signal Legend:

Key        Signal Name

0        = clk_en:EN_CLK|clk
1        = clk_en:EN_CLK|sam_clk_en
2        = clk_en:EN_CLK|sym_clk_en
3        = clk_en:EN_CLK|sys_clk
4        = clk_en:EN_CLK|cnt[3..0]
5        = LFSR_22:LFSR_GEN|cycle
6        = LFSR_22:LFSR_GEN|load
7        = LFSR_22:LFSR_GEN|reset
8        = LFSR_22:LFSR_GEN|cnt[21..0]
9        = LFSR_22:LFSR_GEN|x[21..0]
10       = LFSR_22:LFSR_GEN|out[21..0]
11       = mapper_in:SUT_input|LFSR[1..0]
12       = mapper_in:SUT_input|map_out[17..0]
13       = DUT_for_MER_measurement:DUT|reset
14       = DUT_for_MER_measurement:DUT|in_data[17..0]
15       = DUT_for_MER_measurement:DUT|decision_variable[17..0]
16       = DUT_for_MER_measurement:DUT|decision_variable_temp[17..0]
17       = DUT_for_MER_measurement:DUT|error[17..0]
18       = DUT_for_MER_measurement:DUT|error_temp[17..0]
19       = DUT_for_MER_measurement:DUT|errorless_decision_variable[17..0]
20       = DUT_for_MER_measurement:DUT|errorless_decision_variable_temp[17..0]
21       = DUT_for_MER_measurement:DUT|isi_power[17..0]
22       = DUT_for_MER_measurement:DUT|isi_term_hp[36..0]
23       = DUT_for_MER_measurement:DUT|isi_term_lp[17..0]
24       = DUT_for_MER_measurement:DUT|sum_level_one[18..0]

Data Table:

Signals-> 0 1 2 3 4  5 6 7 8       9        10       11  12     13 14     15     16     17     18     19     20     21     22          23     24     

sample

112       0 0 0 0 7  0 0 0 3834062 1242621  1242621  01b -32768 1  38000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
113       0 1 0 1 8  0 0 0 3834062 1242621  1242621  01b -32768 1  38000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
114       0 1 0 0 8  0 0 0 3834062 1242621  1242621  01b -32768 1  38000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
115       0 0 0 1 9  0 0 0 3834063 -1709061 -1709061 11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
116       0 0 0 0 9  0 0 0 3834063 -1709061 -1709061 11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
117       0 0 0 1 10 0 0 0 3834063 -1709061 -1709061 11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
118       0 0 0 0 10 0 0 0 3834063 -1709061 -1709061 11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
119       0 0 0 1 11 0 0 0 3834063 -1709061 -1709061 11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
120       0 0 0 0 11 0 0 0 3834063 -1709061 -1709061 11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
121       0 1 0 1 12 0 0 0 3834063 -1709061 -1709061 11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
122       0 1 0 0 12 0 0 0 3834063 -1709061 -1709061 11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
123       0 0 0 1 13 0 0 0 3834064 776183   776183   11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
124       0 0 0 0 13 0 0 0 3834064 776183   776183   11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
125       0 0 0 1 14 0 0 0 3834064 776183   776183   11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
126       0 0 0 0 14 0 0 0 3834064 776183   776183   11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
127       0 0 0 1 15 0 0 0 3834064 776183   776183   11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
128       0 0 0 0 15 0 0 0 3834064 776183   776183   11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
129       0 1 1 1 0  0 0 0 3834064 776183   776183   11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
130       0 1 1 0 0  0 0 0 3834064 776183   776183   11b 32768  1  08000h 3C90Dh 04000h 0090Dh 00000h 3C000h 04000h 02434h 0000000000h 00000h 00000h 
131       0 0 0 1 1  0 0 0 3834065 1552366  1552366  10b 98304  1  18000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
132       0 0 0 0 1  0 0 0 3834065 1552366  1552366  10b 98304  1  18000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
133       0 0 0 1 2  0 0 0 3834065 1552366  1552366  10b 98304  1  18000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
134       0 0 0 0 2  0 0 0 3834065 1552366  1552366  10b 98304  1  18000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
135       0 0 0 1 3  0 0 0 3834065 1552366  1552366  10b 98304  1  18000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
136       0 0 0 0 3  0 0 0 3834065 1552366  1552366  10b 98304  1  18000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
137       0 1 0 1 4  0 0 0 3834065 1552366  1552366  10b 98304  1  18000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
138       0 1 0 0 4  0 0 0 3834065 1552366  1552366  10b 98304  1  18000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
139       0 0 0 1 5  0 0 0 3834066 -1089571 -1089571 01b -32768 1  38000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
140       0 0 0 0 5  0 0 0 3834066 -1089571 -1089571 01b -32768 1  38000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
141       0 0 0 1 6  0 0 0 3834066 -1089571 -1089571 01b -32768 1  38000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
142       0 0 0 0 6  0 0 0 3834066 -1089571 -1089571 01b -32768 1  38000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
143       0 0 0 1 7  0 0 0 3834066 -1089571 -1089571 01b -32768 1  38000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
144       0 0 0 0 7  0 0 0 3834066 -1089571 -1089571 01b -32768 1  38000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
145       0 1 0 1 8  0 0 0 3834066 -1089571 -1089571 01b -32768 1  38000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
146       0 1 0 0 8  0 0 0 3834066 -1089571 -1089571 01b -32768 1  38000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
147       0 0 0 1 9  0 0 0 3834067 2015163  2015163  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
148       0 0 0 0 9  0 0 0 3834067 2015163  2015163  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
149       0 0 0 1 10 0 0 0 3834067 2015163  2015163  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
150       0 0 0 0 10 0 0 0 3834067 2015163  2015163  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
151       0 0 0 1 11 0 0 0 3834067 2015163  2015163  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
152       0 0 0 0 11 0 0 0 3834067 2015163  2015163  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
153       0 1 0 1 12 0 0 0 3834067 2015163  2015163  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
154       0 1 0 0 12 0 0 0 3834067 2015163  2015163  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
155       0 0 0 1 13 0 0 0 3834068 -163977  -163977  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
156       0 0 0 0 13 0 0 0 3834068 -163977  -163977  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
157       0 0 0 1 14 0 0 0 3834068 -163977  -163977  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
158       0 0 0 0 14 0 0 0 3834068 -163977  -163977  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
159       0 0 0 1 15 0 0 0 3834068 -163977  -163977  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
160       0 0 0 0 15 0 0 0 3834068 -163977  -163977  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
161       0 1 1 1 0  0 0 0 3834068 -163977  -163977  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
162       0 1 1 0 0  0 0 0 3834068 -163977  -163977  11b 32768  1  08000h 04000h 0490Dh 00000h 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
163       0 0 0 1 1  0 0 0 3834069 -327954  -327954  10b 98304  1  18000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
164       0 0 0 0 1  0 0 0 3834069 -327954  -327954  10b 98304  1  18000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
165       0 0 0 1 2  0 0 0 3834069 -327954  -327954  10b 98304  1  18000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
166       0 0 0 0 2  0 0 0 3834069 -327954  -327954  10b 98304  1  18000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
167       0 0 0 1 3  0 0 0 3834069 -327954  -327954  10b 98304  1  18000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
168       0 0 0 0 3  0 0 0 3834069 -327954  -327954  10b 98304  1  18000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
169       0 1 0 1 4  0 0 0 3834069 -327954  -327954  10b 98304  1  18000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
170       0 1 0 0 4  0 0 0 3834069 -327954  -327954  10b 98304  1  18000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
171       0 0 0 1 5  0 0 0 3834070 -655908  -655908  00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
172       0 0 0 0 5  0 0 0 3834070 -655908  -655908  00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
173       0 0 0 1 6  0 0 0 3834070 -655908  -655908  00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
174       0 0 0 0 6  0 0 0 3834070 -655908  -655908  00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
175       0 0 0 1 7  0 0 0 3834070 -655908  -655908  00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
176       0 0 0 0 7  0 0 0 3834070 -655908  -655908  00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
177       0 1 0 1 8  0 0 0 3834070 -655908  -655908  00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
178       0 1 0 0 8  0 0 0 3834070 -655908  -655908  00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
179       0 0 0 1 9  0 0 0 3834071 -1311816 -1311816 00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
180       0 0 0 0 9  0 0 0 3834071 -1311816 -1311816 00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
181       0 0 0 1 10 0 0 0 3834071 -1311816 -1311816 00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
182       0 0 0 0 10 0 0 0 3834071 -1311816 -1311816 00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
183       0 0 0 1 11 0 0 0 3834071 -1311816 -1311816 00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
184       0 0 0 0 11 0 0 0 3834071 -1311816 -1311816 00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
185       0 1 0 1 12 0 0 0 3834071 -1311816 -1311816 00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
186       0 1 0 0 12 0 0 0 3834071 -1311816 -1311816 00b -98304 1  28000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
187       0 0 0 1 13 0 0 0 3834072 1570673  1570673  01b -32768 1  38000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
188       0 0 0 0 13 0 0 0 3834072 1570673  1570673  01b -32768 1  38000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
189       0 0 0 1 14 0 0 0 3834072 1570673  1570673  01b -32768 1  38000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
190       0 0 0 0 14 0 0 0 3834072 1570673  1570673  01b -32768 1  38000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
191       0 0 0 1 15 0 0 0 3834072 1570673  1570673  01b -32768 1  38000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
192       0 0 0 0 15 0 0 0 3834072 1570673  1570673  01b -32768 1  38000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
193       0 1 1 1 0  0 0 0 3834072 1570673  1570673  01b -32768 1  38000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
194       0 1 1 0 0  0 0 0 3834072 1570673  1570673  01b -32768 1  38000h 0490Dh 0490Dh 0090Dh 0090Dh 04000h 04000h 02434h 0024340000h 0121Ah 10000h 
195       0 0 0 1 1  0 0 0 3834073 -1052957 -1052957 11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
196       0 0 0 0 1  0 0 0 3834073 -1052957 -1052957 11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
197       0 0 0 1 2  0 0 0 3834073 -1052957 -1052957 11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
198       0 0 0 0 2  0 0 0 3834073 -1052957 -1052957 11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
199       0 0 0 1 3  0 0 0 3834073 -1052957 -1052957 11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
200       0 0 0 0 3  0 0 0 3834073 -1052957 -1052957 11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
201       0 1 0 1 4  0 0 0 3834073 -1052957 -1052957 11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
202       0 1 0 0 4  0 0 0 3834073 -1052957 -1052957 11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
203       0 0 0 1 5  0 0 0 3834074 2088391  2088391  11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
204       0 0 0 0 5  0 0 0 3834074 2088391  2088391  11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
205       0 0 0 1 6  0 0 0 3834074 2088391  2088391  11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
206       0 0 0 0 6  0 0 0 3834074 2088391  2088391  11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
207       0 0 0 1 7  0 0 0 3834074 2088391  2088391  11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
208       0 0 0 0 7  0 0 0 3834074 2088391  2088391  11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
209       0 1 0 1 8  0 0 0 3834074 2088391  2088391  11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
210       0 1 0 0 8  0 0 0 3834074 2088391  2088391  11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
211       0 0 0 1 9  0 0 0 3834075 -17521   -17521   11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
212       0 0 0 0 9  0 0 0 3834075 -17521   -17521   11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
213       0 0 0 1 10 0 0 0 3834075 -17521   -17521   11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
214       0 0 0 0 10 0 0 0 3834075 -17521   -17521   11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
215       0 0 0 1 11 0 0 0 3834075 -17521   -17521   11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
216       0 0 0 0 11 0 0 0 3834075 -17521   -17521   11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
217       0 1 0 1 12 0 0 0 3834075 -17521   -17521   11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
218       0 1 0 0 12 0 0 0 3834075 -17521   -17521   11b 32768  1  08000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
219       0 0 0 1 13 0 0 0 3834076 -35042   -35042   10b 98304  1  18000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
220       0 0 0 0 13 0 0 0 3834076 -35042   -35042   10b 98304  1  18000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
221       0 0 0 1 14 0 0 0 3834076 -35042   -35042   10b 98304  1  18000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
222       0 0 0 0 14 0 0 0 3834076 -35042   -35042   10b 98304  1  18000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
223       0 0 0 1 15 0 0 0 3834076 -35042   -35042   10b 98304  1  18000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
224       0 0 0 0 15 0 0 0 3834076 -35042   -35042   10b 98304  1  18000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
225       0 1 1 1 0  0 0 0 3834076 -35042   -35042   10b 98304  1  18000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
226       0 1 1 0 0  0 0 0 3834076 -35042   -35042   10b 98304  1  18000h 0490Dh 04000h 0090Dh 00000h 04000h 04000h 02434h 0000000000h 00000h 00000h 
227       0 0 0 1 1  0 0 0 3834077 -70084   -70084   00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
228       0 0 0 0 1  0 0 0 3834077 -70084   -70084   00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
229       0 0 0 1 2  0 0 0 3834077 -70084   -70084   00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
230       0 0 0 0 2  0 0 0 3834077 -70084   -70084   00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
231       0 0 0 1 3  0 0 0 3834077 -70084   -70084   00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
232       0 0 0 0 3  0 0 0 3834077 -70084   -70084   00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
233       0 1 0 1 4  0 0 0 3834077 -70084   -70084   00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
234       0 1 0 0 4  0 0 0 3834077 -70084   -70084   00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
235       0 0 0 1 5  0 0 0 3834078 -140168  -140168  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
236       0 0 0 0 5  0 0 0 3834078 -140168  -140168  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
237       0 0 0 1 6  0 0 0 3834078 -140168  -140168  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
238       0 0 0 0 6  0 0 0 3834078 -140168  -140168  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
239       0 0 0 1 7  0 0 0 3834078 -140168  -140168  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
240       0 0 0 0 7  0 0 0 3834078 -140168  -140168  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
241       0 1 0 1 8  0 0 0 3834078 -140168  -140168  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
242       0 1 0 0 8  0 0 0 3834078 -140168  -140168  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
243       0 0 0 1 9  0 0 0 3834079 -280336  -280336  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
244       0 0 0 0 9  0 0 0 3834079 -280336  -280336  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
245       0 0 0 1 10 0 0 0 3834079 -280336  -280336  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
246       0 0 0 0 10 0 0 0 3834079 -280336  -280336  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
247       0 0 0 1 11 0 0 0 3834079 -280336  -280336  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
248       0 0 0 0 11 0 0 0 3834079 -280336  -280336  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
249       0 1 0 1 12 0 0 0 3834079 -280336  -280336  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
250       0 1 0 0 12 0 0 0 3834079 -280336  -280336  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
251       0 0 0 1 13 0 0 0 3834080 -560672  -560672  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
252       0 0 0 0 13 0 0 0 3834080 -560672  -560672  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
253       0 0 0 1 14 0 0 0 3834080 -560672  -560672  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
254       0 0 0 0 14 0 0 0 3834080 -560672  -560672  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
255       0 0 0 1 15 0 0 0 3834080 -560672  -560672  00b -98304 1  28000h 04000h 3D21Ah 00000h 0121Ah 04000h 3C000h 02434h 0048680000h 02434h 20000h 
